"region","uid","date","weekid","rate.All","h1_pos","sh3_pos","b_pos","Adenovirus","paraflu12","paraflu34","RSV","temp.max","temp.mean","temp.min","relative.humidity","total.rainfall","solar.radiation","wind.speed","absolute.humidity","pressure","temp.range","monthid"
"HK","2012-24","2012-06-17",25,44.4213803840166,0,0.222172149616945,0.00450653447498873,0.0117169896349707,0.00270392068499324,0.0207300585849482,0.0193780982424516,31.7,27.5428571428571,28.1,87,15.7857142857143,11.01,26.9,23.0571148465165,1000.48571428571,3.48571428571429,6
"HK","2012-25","2012-06-24",26,43.2013292716699,0.00112739571589628,0.211386696730552,0.00056369785794814,0.0214205186020293,0.00225479143179256,0.0231116121758737,0.0174746335963923,33,28.5428571428571,28.1,83.5714285714286,10.1785714285714,11.5371428571429,30.5,23.395892594793,1000.84285714286,4.04285714285714,6
"HK","2012-26","2012-07-01",27,32.8319162851537,0.00151745068285281,0.13859382903389,0.00303490136570561,0.0146686899342438,0.00404653515427416,0.0237733940313606,0.0182094081942337,33.3,28.6142857142857,28.1,82.1428571428571,6.76428571428571,14.0128571428571,27.9285714285714,23.0781262688794,1004.41428571429,4.22857142857143,7
"HK","2012-27","2012-07-08",28,35.3322072072072,0.00131578947368421,0.109868421052632,0.000657894736842105,0.0177631578947368,0.00592105263157895,0.0348684210526316,0.025,33.8,28.8142857142857,27.8,82.1428571428571,3.70714285714286,20.31,18.0142857142857,23.3438070608409,1005.95714285714,5.1,7
"HK","2012-28","2012-07-15",29,40.2141092506176,0.00145348837209302,0.0988372093023256,0,0.0196220930232558,0.00290697674418605,0.0334302325581395,0.029796511627907,33,29.8142857142857,28.7,76.2857142857143,2.79285714285714,23.5285714285714,24.6142857142857,22.9166265284063,1006.42857142857,4.6,7
"HK","2012-29","2012-07-22",30,29.8257839721254,0.00220588235294118,0.0588235294117647,0,0.0279411764705882,0.00882352941176471,0.0220588235294118,0.0279411764705882,33.7,29.7714285714286,28.7,78.1428571428571,8.73571428571428,17.6585714285714,19.0571428571429,23.4132031175336,1004.54285714286,5.45714285714286,7
"HK","2012-30","2012-07-29",31,36.6339668914776,0.00239043824701195,0.051792828685259,0.00398406374501992,0.0326693227091633,0.00557768924302788,0.0151394422310757,0.0318725099601594,33.4,26.7,26.4,90.4285714285714,49.6642857142857,9.49285714285714,30.6428571428571,22.8374732810584,1002.18571428571,3.81428571428571,7
"HK","2012-31","2012-08-05",32,24.6873998076307,0.00148367952522255,0.0526706231454006,0.000741839762611276,0.0311572700296736,0.00222551928783383,0.013353115727003,0.0274480712166172,34.1,30.1857142857143,29.6,74.5714285714286,2.42142857142857,16.88,16.3714285714286,22.8118091887805,998.9,4.44285714285714,8
"HK","2012-32","2012-08-12",33,19.5492804778713,0,0.0366132723112128,0,0.0244088482074752,0.0007627765064836,0.0129672006102212,0.0320366132723112,34.3,29.2714285714286,28.6,80.4285714285714,12.5214285714286,16.4542857142857,19.4142857142857,23.4210603895567,1002.05714285714,5.25714285714286,8
"HK","2012-33","2012-08-19",34,27.0388775211926,0,0.0360655737704918,0,0.00819672131147541,0.00245901639344262,0.0180327868852459,0.0360655737704918,33.7,28.8,28,82.5714285714286,3.85,15.7042857142857,18.1285714285714,23.45166828743,1004.98571428571,4.87142857142857,8
"HK","2012-34","2012-08-26",35,34.0346534653465,0.000773993808049536,0.031733746130031,0,0.0139318885448916,0.00309597523219815,0.0123839009287925,0.0394736842105263,33.4,29.4285714285714,28.9,72.1428571428571,0.742857142857143,17.1057142857143,13.7571428571429,21.161601545164,1004.98571428571,4.52857142857143,8
"HK","2012-35","2012-09-02",36,29.2776224805061,0,0.0240963855421687,0.000803212851405623,0.00883534136546185,0.000803212851405623,0.0192771084337349,0.0337349397590361,34.5,29.3857142857143,28.9,77.5714285714286,5.80714285714286,18.7728571428571,18.9142857142857,22.6616427359419,1006.27142857143,5.18571428571429,9
"HK","2012-36","2012-09-09",37,19.5237390918503,0.00169923534409516,0.0203908241291419,0.000849617672047579,0.00594732370433305,0.00169923534409516,0.0135938827527613,0.0424808836023789,32.8,28.7714285714286,27.7,81.4285714285714,3.31428571428571,17.3542857142857,19.4857142857143,23.101208346819,1011.52857142857,5.01428571428572,9
"HK","2012-37","2012-09-16",38,36.9377420315758,0.000829875518672199,0.012448132780083,0.000829875518672199,0.00995850622406639,0.000829875518672199,0.0107883817427386,0.0340248962655602,33.6,28.3428571428571,27.9,71,0.121428571428571,19.0228571428571,17.1857142857143,19.8504615759095,1009.74285714286,5.2,9
"HK","2012-38","2012-09-23",39,33.2009080590238,0,0.0305514157973174,0.000745156482861401,0.00745156482861401,0.0014903129657228,0.0104321907600596,0.0305514157973174,30.8,27.5285714285714,27,74.1428571428571,3.84285714285714,13.9428571428571,19.3857142857143,19.7238787412075,1010.15714285714,4.14285714285714,9
"HK","2012-39","2012-09-30",40,38.4615384615385,0.000808407437348424,0.00970088924818108,0,0.00565885206143896,0.00161681487469685,0.01535974130962,0.0396119644300728,32,27.3428571428571,26.1,71.4285714285714,20.6571428571429,16,22.6,18.7240241791426,1010.22857142857,5.31428571428571,9
"HK","2012-40","2012-10-07",41,37.4577832361068,0.00257510729613734,0.00686695278969957,0.000858369098712446,0.00686695278969957,0.00257510729613734,0.015450643776824,0.032618025751073,30.1,26.3428571428571,25.1,72.2857142857143,0.0357142857142857,17.89,27.9285714285714,17.9396333184143,1013.22857142857,4.64285714285714,10
"HK","2012-41","2012-10-14",42,33.4809796769151,0.00351802990325418,0.00879507475813544,0.000879507475813544,0.0211081794195251,0.00351802990325418,0.0246262093227792,0.029023746701847,29.6,25.8714285714286,25.2,70.5714285714286,0,16.1614285714286,16.1714285714286,17.0586391252401,1013.11428571429,4.87142857142857,10
"HK","2012-42","2012-10-21",43,32.5322002390121,0.00168776371308017,0.00506329113924051,0.00253164556962025,0.0227848101265823,0.00253164556962025,0.0210970464135021,0.0109704641350211,29.5,25.4428571428571,24.9,72.2857142857143,0.0214285714285714,14.9971428571429,23.5857142857143,17.0767627436633,1016.07142857143,4.3,10
"HK","2012-43","2012-10-28",44,38.2985934587358,0.000921658986175115,0.00645161290322581,0.000921658986175115,0.00829493087557604,0.0064516129032258,0.0294930875576037,0.0119815668202765,30.7,25.8285714285714,24.9,75.2857142857143,0.221428571428571,15.37,28.3857142857143,18.1617154294424,1014.98571428571,4.75714285714286,10
"HK","2012-44","2012-11-04",45,34.704033525406,0.00288461538461538,0.000961538461538462,0.000961538461538462,0.00673076923076923,0.00480769230769231,0.0346153846153846,0.0144230769230769,27.8,22.8285714285714,24.6,76,6.40714285714286,12.1857142857143,32.7571428571429,15.56987061847,1015.02857142857,4.6,11
"HK","2012-45","2012-11-11",46,31.7279737074959,0.0023696682464455,0.004739336492891,0,0.0118483412322275,0.00789889415481833,0.0284360189573459,0.0126382306477093,27.7,23.9428571428571,24.3,77.7142857142857,0.321428571428571,12.6157142857143,24.6142857142857,16.9399891031519,1014.85714285714,3.45714285714286,11
"HK","2012-46","2012-11-18",47,32.1719226856562,0.00167364016736402,0.00334728033472803,0.00251046025104603,0.0133891213389121,0.00585774058577406,0.0368200836820084,0.0117154811715481,25.8,22.2,22.5,78.8571428571429,0.457142857142857,7.70428571428571,27.6571428571429,15.492690732208,1016.81428571429,3.11428571428571,11
"HK","2012-47","2012-11-25",48,33.4958130233721,0.00153256704980843,0.00613026819923372,0,0.0199233716475096,0.00842911877394636,0.0459770114942528,0.0114942528735632,27.2,22.1142857142857,22.6,85.7142857142857,4.70714285714286,5.97142857142857,26.8428571428571,16.8170089093442,1014.8,3.32857142857143,11
"HK","2012-48","2012-12-02",49,32.7822919585318,0.000829875518672199,0.00829875518672199,0.0033195020746888,0.024896265560166,0.012448132780083,0.045643153526971,0.0107883817427386,23.3,19.3142857142857,20.2,92.2857142857143,4.17142857142857,3.09714285714286,26.1714285714286,15.370321951835,1015.24285714286,3.31428571428571,12
"HK","2012-49","2012-12-09",50,35.7142857142857,0.0063341250989707,0.0213776722090261,0.00237529691211401,0.0221694378463975,0.0110847189231987,0.0459224069675376,0.0118764845605701,21.1,17.6714285714286,17.3,81.5714285714286,3.86428571428571,6.46285714285714,30.7,12.2754464025781,1017.08571428571,2.91428571428571,12
"HK","2012-50","2012-12-16",51,38.6324786324786,0.00643316654753395,0.0200142959256612,0.00214438884917798,0.0150107219442459,0.0142959256611865,0.043602573266619,0.0164403145103645,26.2,20.0857142857143,22.1,79.4285714285714,0,12.2685714285714,26.1714285714286,13.9913130162715,1017.84285714286,3.48571428571428,12
"HK","2012-51","2012-12-23",52,41.1459064738099,0.0237099023709902,0.0111576011157601,0.00278940027894003,0.0139470013947001,0.00697350069735007,0.0432357043235705,0.0237099023709902,22.8,17.7285714285714,20.7,78,0.492857142857143,7.77571428571429,35.8714285714286,12.1182085343514,1019.2,4.67142857142857,12
"HK","2012-52","2012-12-30",52,36.3358194683496,0.0128398791540786,0.0188821752265861,0.000755287009063444,0.0120845921450151,0.0158610271903323,0.0483383685800604,0.0219033232628399,22,16.5285714285714,18,73,3.18571428571429,8.82428571428571,34.4571428571429,10.5858190710709,1019.12857142857,3.98571428571429,12
"HK","2013-1","2013-01-06",1,34.2025946795964,0.0138662316476346,0.0228384991843393,0.000815660685154976,0.0261011419249592,0.0146818923327896,0.031810766721044,0.0293637846655791,19.3,14.2857142857143,14.9,64.5714285714286,0,12.4128571428571,22.0571428571429,8.06908557753525,1020.58571428571,4.75714285714286,1
"HK","2013-2","2013-01-13",2,33.416685610366,0.020891364902507,0.0278551532033426,0.00417827298050139,0.0167130919220056,0.0125348189415042,0.027158774373259,0.0403899721448468,20.3,16.1571428571429,16,67.8571428571429,0.00714285714285714,12.0657142857143,16.9285714285714,9.33854110982262,1018.74285714286,4.27142857142857,1
"HK","2013-3","2013-01-20",3,36.5210843373494,0.0267005721551176,0.0184361093452003,0.00254291163382072,0.0184361093452003,0.0031786395422759,0.0324221233312142,0.0368722186904005,21.4,16.1857142857143,15.8,70.2857142857143,0,12.2214285714286,25.6,9.71035177008447,1022.4,4.41428571428571,1
"HK","2013-4","2013-01-27",4,43.6498150431566,0.0287141073657928,0.0230961298377029,0.00561797752808989,0.0149812734082397,0.0106117353308364,0.0149812734082397,0.0399500624219725,25.6,18.7142857142857,18.9,79.5714285714286,0.492857142857143,11.8642857142857,17.7428571428571,12.7610164695686,1019.5,4.18571428571429,1
"HK","2013-5","2013-02-03",5,40.0761089309074,0.039002557544757,0.0236572890025575,0.00383631713554987,0.0179028132992327,0.0121483375959079,0.0210997442455243,0.0428388746803069,26,18.7714285714286,18.9,71.8571428571429,0.0142857142857143,15.3285714285714,24.7857142857143,11.6273852765894,1021.05714285714,4.78571428571429,2
"HK","2013-6","2013-02-10",6,23.6347358997314,0.0488835244417622,0.0150875075437538,0.0012070006035003,0.0223295111647556,0.0144840072420037,0.0114665057332529,0.0452625226312613,25.2,18.5857142857143,20.3,83.5714285714286,0.0714285714285714,8.80857142857143,22.8571428571429,13.5628394534074,1018.38571428571,4.2,2
"HK","2013-7","2013-02-17",7,20.5040580948313,0.0558620689655172,0.02,0.00137931034482759,0,0.0206896551724138,0.0144827586206897,0.0427586206896552,24.4,18.3428571428571,18,77,0.114285714285714,13.2157142857143,23.2857142857143,12.0835138254552,1018.41428571429,4.84285714285714,2
"HK","2013-8","2013-02-24",8,43.6145563581845,0.0701330108827086,0.0133010882708585,0.0030229746070133,0.0368802902055623,0.00665054413542926,0.0163240628778719,0.0453446191051995,26.2,18.8714285714286,18.5,77.8571428571429,0.0285714285714286,12.75,23.5714285714286,12.6794609234299,1019.05714285714,5.65714285714286,2
"HK","2013-9","2013-03-03",9,47.6190476190476,0.0713877784123358,0.0165619645916619,0.00285551113649343,0.00913763563677898,0.00628212450028555,0.0125642490005712,0.0342661336379212,25.4,19.4142857142857,21,81.5714285714286,0.235714285714286,7.98857142857143,21.5285714285714,13.7976876101954,1017.31428571429,4.62857142857143,3
"HK","2013-10","2013-03-10",10,47.5450961653327,0.0784660766961652,0.0200589970501475,0.00353982300884956,0.0123893805309735,0.0147492625368732,0.0194690265486725,0.0395280235988201,26.4,19.9142857142857,18.5,58.4285714285714,0,21.1042857142857,14.2571428571429,10.1455885488048,1019.14285714286,7.84285714285714,3
"HK","2013-11","2013-03-17",11,40.7943349753695,0.0804988662131519,0.0147392290249433,0.00510204081632653,0.0107709750566893,0.0158730158730159,0.0119047619047619,0.0351473922902494,26.6,20.5428571428571,20.3,79.8571428571429,0.05,14.1271428571429,21.9,14.2802476180859,1017.22857142857,4.8,3
"HK","2013-12","2013-03-24",12,47.5582055650199,0.0597986974541149,0.0213143872113677,0.00532859680284192,0.0361160449970397,0.00651272942569568,0.0159857904085258,0.044404973357016,28.3,23.1428571428571,23.5,85.7142857142857,2.87857142857143,10.5257142857143,12.7142857142857,17.7797473173984,1011.78571428571,5.17142857142857,3
"HK","2013-13","2013-03-31",13,53.7095088819227,0.0660440293529019,0.0173448965977318,0.00466977985323549,0.0106737825216811,0.0173448965977319,0.0106737825216811,0.0320213475650434,23.1,19.8,19.5,93.2857142857143,15.6142857142857,4.13857142857143,26.9714285714286,15.9291551393268,1012.82857142857,2.45714285714286,3
"HK","2013-14","2013-04-07",14,49.1159135559921,0.0567741935483871,0.0219354838709677,0.00387096774193548,0.0148387096774194,0.00903225806451613,0.0116129032258065,0.0187096774193548,26.2,20.1,20,86,13.5142857142857,6.14,27.0285714285714,15.1164643484348,1010.45714285714,4,4
"HK","2013-15","2013-04-14",15,36.5612648221344,0.0557118739448509,0.00900393922341024,0.00731570061902082,0.00787844682048396,0.0112549240292628,0.0191333708497468,0.0208216094541362,24.3,18.9428571428571,19.7,82,7.87857142857143,7.37714285714286,24.5,13.254097883514,1016.02857142857,3.18571428571429,4
"HK","2013-16","2013-04-21",16,51.7328825021133,0.0506192784060312,0.0145395799676898,0.00269251480883145,0.00646203554119548,0.0145395799676898,0.0140010770059236,0.0199246095853527,28.1,23.7,24.2,89.4285714285714,6.51428571428571,10.2142857142857,15.4714285714286,19.2131647163423,1010.07142857143,4.71428571428571,4
"HK","2013-17","2013-04-28",17,31.2962962962963,0.041046995835812,0.00475907198096371,0.00237953599048186,0.00951814396192742,0.0118976799524093,0.0202260559190958,0.0237953599048186,30.6,22.6571428571429,23.1,85.1428571428571,4.97142857142857,11.8928571428571,24.9857142857143,17.2369396735898,1013.2,4.67142857142857,4
"HK","2013-18","2013-05-05",18,32.8169248708979,0.0249258160237389,0.00949554896142433,0.00593471810089021,0.00771513353115727,0.0160237388724036,0.0142433234421365,0.0261127596439169,29.3,21.6857142857143,22.1,85.1428571428571,8.55,8.80714285714286,28.6571428571429,16.3909172011614,1011.48571428571,4.68571428571429,5
"HK","2013-19","2013-05-12",19,44.4977351452172,0.0191713048855906,0.00989486703772418,0.000618429189857761,0.0136054421768707,0.028447742733457,0.012987012987013,0.0204081632653061,29.2,24.1571428571429,24.1,90.1428571428571,12.2857142857143,11.3,17.3857142857143,19.8073674769548,1009.85714285714,3.78571428571429,5
"HK","2013-20","2013-05-19",20,42.8999002327902,0.0202702702702703,0.00810810810810811,0.00540540540540541,0.0128378378378378,0.025,0.0141891891891892,0.0175675675675676,31,27.3714285714286,28.2,88,5.81428571428571,13.6528571428571,19.6,23.1266695620399,1006.38571428571,4.37142857142857,5
"HK","2013-21","2013-05-26",21,40.9783989834816,0.0243445692883895,0.00561797752808989,0.0031210986267166,0.00936329588014981,0.0299625468164794,0.0230961298377029,0.0212234706616729,31.6,26.7571428571429,25.7,88.4285714285714,49.5,10.3428571428571,16.4714285714286,22.4248056579159,1007.47142857143,4.51428571428571,5
"HK","2013-22","2013-06-02",22,42.7324245673151,0.0132075471698113,0.00566037735849057,0.00440251572327044,0.0132075471698113,0.0257861635220126,0.0138364779874214,0.0220125786163522,33,29.3285714285714,27.9,78.5714285714286,0.0857142857142857,21.0728571428571,17.6857142857143,22.9819532648641,1008.7,4.28571428571429,6
"HK","2013-23","2013-06-09",23,41.6122952008119,0.0129366106080207,0.0135834411384217,0.00323415265200517,0.0239327296248383,0.0310478654592497,0.0148771021992238,0.0271668822768435,33.7,28.4714285714286,27.8,83.8571428571429,8.95714285714286,17.2985714285714,16.1142857142857,23.3782058982872,1007.24285714286,4.88571428571429,6
"HK","2013-24","2013-06-16",24,39.4606103619588,0.0147152911068458,0.0121561100447857,0.00447856685860525,0.0134357005758157,0.0396673064619322,0.0134357005758157,0.0307101727447217,31.2,25.6142857142857,26.4,90.7142857142857,40.3142857142857,6.32142857142857,27.9857142857143,21.6632487774464,1004.41428571429,3.28571428571429,6
"HK","2013-25","2013-06-23",25,40.21114733737,0.0231809401159047,0.0186735350933677,0.00321957501609787,0.0193174500965873,0.0289761751448809,0.00708306503541532,0.0412105602060528,34.2,28.6857142857143,28.1,84.1428571428571,4.95,17.9428571428571,20.7142857142857,23.7053353424521,1002.95714285714,5.14285714285714,6
"HK","2013-26","2013-06-30",26,41.7586460632818,0.0183246073298429,0.0163612565445026,0.00654450261780105,0.0255235602094241,0.0281413612565445,0.0157068062827225,0.0418848167539267,33,29.3714285714286,28.8,79.4285714285714,8.45714285714286,18.3771428571429,28.8142857142857,23.2707185528594,1006.75714285714,3.71428571428571,6
"HK","2013-27","2013-07-07",27,49.0086879037648,0.0229120473022912,0.0273466371027347,0.00295639320029564,0.0184774575018477,0.0362158167036216,0.0133037694013304,0.0517368810051737,33.2,28.9142857142857,27.8,79.1428571428571,10.7,19.4185714285714,22.0571428571429,22.6059225013547,1008.12857142857,5.17142857142857,7
"HK","2013-28","2013-07-14",28,34.9627174813587,0.0166089965397924,0.0394463667820069,0.0041522491349481,0.0207612456747405,0.0373702422145329,0.0103806228373702,0.0629757785467128,33.5,29.0285714285714,28.4,79.2857142857143,8.03571428571428,20.0114285714286,17.2428571428571,22.8168761147595,1006.74285714286,5.75714285714286,7
"HK","2013-29","2013-07-21",29,38.961038961039,0.014367816091954,0.0531609195402299,0.0021551724137931,0.0251436781609195,0.0208333333333333,0.0107758620689655,0.0704022988505747,30.4,26.7,26.3,91.5714285714286,15.5428571428571,11.1657142857143,18.8571428571429,23.1737938147964,1007.02857142857,3.92857142857143,7
"HK","2013-30","2013-07-28",30,34.8675034867504,0.0115803814713896,0.0592643051771117,0.000681198910081744,0.0204359673024523,0.0143051771117166,0.00681198910081744,0.0347411444141689,31.8,26.8285714285714,26.5,91.7142857142857,28,11.4571428571429,24.3142857142857,23.3792722672576,1006.77142857143,4.05714285714286,7
"HK","2013-31","2013-08-04",31,35.9712230215827,0.0190234622701332,0.0710209258084971,0.00126823081800888,0.020291693088142,0.0209258084971465,0.00697526949904883,0.0640456563094483,33.1,28.3857142857143,27.7,84.1428571428571,12.9642857142857,16.9371428571429,23.4714285714286,23.3469147902665,1007.05714285714,5.41428571428571,8
"HK","2013-32","2013-08-11",32,37.6997915218902,0.0113704368641532,0.0801915020945542,0.00239377618192699,0.0107719928186715,0.0155595451825254,0.00418910831837223,0.0550568521843208,33.2,29.5571428571429,28.2,77.7142857142857,0.257142857142857,23.2471428571429,14.3714285714286,23.0282547816031,1009.37142857143,5.31428571428572,8
"HK","2013-33","2013-08-18",33,36.163772502788,0.0127041742286751,0.0895341802782819,0.00362976406533575,0.0102843315184513,0.00725952813067151,0.00544464609800363,0.0816696914700544,34.9,28.2142857142857,27.7,84.4285714285714,21.8785714285714,8.55285714285714,37.9,23.1822052491955,1001.8,3.57142857142857,8
"HK","2013-34","2013-08-25",34,40.5426975259377,0.00858085808580858,0.0732673267326733,0.0033003300330033,0.0099009900990099,0.00924092409240924,0.00726072607260726,0.0719471947194719,31.6,28.4428571428571,27.4,85.5714285714286,19.4071428571429,11.2428571428571,22.2857142857143,23.829622967853,1001.02857142857,3.94285714285714,8
"HK","2013-35","2013-09-01",35,40.6333193218439,0.00919238345370978,0.0636900853578464,0.00328299409061064,0.0151017728168089,0.010505581089954,0.0072225869993434,0.0446487196323047,33.3,28.3285714285714,27.8,81.5714285714286,9.35714285714286,16.01,11.7285714285714,22.5618705461707,1006.67142857143,5.31428571428571,9
"HK","2013-36","2013-09-08",36,37.8712045378712,0.00569259962049336,0.0872865275142315,0.00885515496521189,0.015180265654649,0.00759013282732448,0.00695762175838077,0.0562934851359899,31.1,26.3428571428571,25.8,87.8571428571429,47.5,14.1957142857143,19.9571428571429,21.7319236419603,1011.45714285714,4.04285714285714,9
"HK","2013-37","2013-09-15",37,30.2193810838297,0.0113095238095238,0.125,0.00833333333333333,0.0130952380952381,0.00476190476190476,0.00833333333333333,0.043452380952381,32.4,28.2428571428571,27.2,81.2857142857143,2.2,19.6628571428571,20.1,22.416611034117,1009.75714285714,4.87142857142857,9
"HK","2013-38","2013-09-22",38,43.3253397282174,0.00362756952841596,0.120918984280532,0.00967351874244256,0.0090689238210399,0.00423216444981862,0.00725513905683192,0.0350665054413543,34.7,28.6428571428571,28.3,74.2857142857143,4.49285714285714,16.8285714285714,35.9571428571429,20.883385602595,1004.35714285714,5.07142857142857,9
"HK","2013-39","2013-09-29",39,29.7432107888417,0.00405797101449275,0.0805797101449275,0.0179710144927536,0.0104347826086957,0.00985507246376812,0.00753623188405798,0.0272463768115942,31.2,27.2,27.2,81.4285714285714,9.13571428571429,15.2657142857143,33.0857142857143,21.2368480642891,1008.05714285714,4.5,9
"HK","2013-40","2013-10-06",40,49.625468164794,0,0.0770210057288351,0.0133672819859962,0.0108211330362826,0.0184595798854233,0.00827498408656906,0.0210057288351369,31.5,26.7428571428571,25.7,70.4285714285714,1.42857142857143,17.06,20.8857142857143,17.7981695994851,1011.35714285714,5.27142857142857,10
"HK","2013-41","2013-10-13",41,41.2083401740273,0.00539811066126856,0.0681511470985155,0.0134952766531714,0.0148448043184885,0.0107962213225371,0.0128205128205128,0.00809716599190283,32,27.4142857142857,26.2,69.8571428571429,0.414285714285714,17.5142857142857,23.8714285714286,18.3807561086456,1010.21428571429,4.95714285714286,10
"HK","2013-42","2013-10-20",42,41.0031118433095,0.00148478099480327,0.0334075723830735,0.0066815144766147,0.0163325909428359,0.0200445434298441,0.0126206384558278,0.0089086859688196,29.9,25.5857142857143,25.6,71.4285714285714,0.0285714285714286,14.2657142857143,29.6142857142857,17.0223356419399,1016.18571428571,3.8,10
"HK","2013-43","2013-10-27",43,38.5200202736949,0,0.0215362526920316,0.00358937544867193,0.022254127781766,0.00646087580760948,0.00861450107681263,0.00646087580760948,28.4,23.8142857142857,22.8,54.5714285714286,0.0142857142857143,17.0871428571429,22.7571428571429,11.7791562527449,1015.82857142857,5.54285714285714,10
"HK","2013-44","2013-11-03",44,44.2526625045905,0.0019672131147541,0.0183606557377049,0.00918032786885246,0.0242622950819672,0.0150819672131147,0.0157377049180328,0.0019672131147541,29.5,24.6857142857143,24.9,69.8571428571429,0.0714285714285714,15.29,26.6857142857143,15.8017428677879,1015.64285714286,4.55714285714286,11
"HK","2013-45","2013-11-10",45,35.5561902041982,0.00067842605156038,0.0149253731343284,0.0122116689280868,0.0244233378561737,0.0149253731343284,0.0156037991858888,0.00135685210312076,27.7,24.1,23.7,81.4285714285714,3.36428571428571,9.63142857142857,32.3285714285714,17.8013348526415,1016.88571428571,3.74285714285714,11
"HK","2013-46","2013-11-17",46,33.8549984030661,0.00306278713629403,0.0214395099540582,0.00382848392036753,0.0336906584992343,0.0222052067381317,0.0199081163859112,0.00229709035222052,25.3,21.7428571428571,23,78.2857142857143,5.34285714285714,9.12714285714286,29.9,15.0180524706839,1016.27142857143,3.64285714285714,11
"HK","2013-47","2013-11-24",47,33.4996436208125,0.000691562932226833,0.0172890733056708,0.00553250345781466,0.0276625172890733,0.016597510373444,0.0228215767634854,0.0020746887966805,25.8,20.9857142857143,20.6,70,2.35714285714286,11.9985714285714,30.5285714285714,12.8786742694511,1018.57142857143,3.7,11
"HK","2013-48","2013-12-01",48,37.6129127795054,0.00557966522008679,0.00867947923124613,0.00557966522008679,0.022938623682579,0.0204587724736516,0.018598884066956,0.00309981401115933,23.2,17.5571428571429,17.7,59.2857142857143,0.8,14.3314285714286,27.8714285714286,9.05575419322531,1020.18571428571,5.45714285714286,12
"HK","2013-49","2013-12-08",49,33.5057606395486,0.00412796697626419,0.00980392156862745,0.0108359133126935,0.0345717234262126,0.0304437564499484,0.0309597523219815,0.00412796697626419,22.8,18.8142857142857,18.2,58,0.00714285714285714,15.0685714285714,20.4,9.4034571562948,1017.88571428571,5.37142857142857,12
"HK","2013-50","2013-12-15",50,37.8432685867381,0.00684618895481515,0.0100410771337289,0.0191693290734824,0.0200821542674578,0.0301232314011867,0.0228206298493838,0.00182565038795071,24.9,19.1857142857143,19.8,73.5714285714286,5.11428571428571,6.94285714285714,29.0285714285714,12.0320860971564,1016.52857142857,3.01428571428571,12
"HK","2013-51","2013-12-22",51,36.4409353173398,0.0142781597038604,0.0200951877313591,0.0280274986779482,0.026969857218403,0.0364886303543099,0.0338445267054468,0.00211528291909043,17.2,12.9428571428571,13.1,73.4285714285714,7.51428571428571,11.0771428571429,30.0142857142857,8.2934446030972,1020.64285714286,4.15714285714286,12
"HK","2013-52","2013-12-29",52,33.5640864275226,0.0234252993232691,0.0380010411244144,0.0213430504945341,0.0156168662155128,0.0176991150442478,0.0234252993232692,0.00364393545028631,17.9,13.8,13.4,51.5714285714286,0,14.2957142857143,25.1428571428571,6.19073585212876,1022.51428571429,5.17142857142857,12
"HK","2014-1","2014-01-05",1,44.9617346938775,0.0429759704251386,0.0512939001848429,0.0295748613678373,0.0180221811460259,0.0249537892791127,0.0166358595194085,0.00277264325323475,22.5,16.6428571428571,17.2,57.4285714285714,0,14.1285714285714,15.3857142857143,8.23326878050379,1018.85714285714,5.21428571428571,1
"HK","2014-2","2014-01-12",2,43.760550577847,0.0953565505804312,0.0580431177446103,0.0451907131011609,0.013681592039801,0.0103648424543947,0.0124378109452737,0.00248756218905473,21.5,16.8,16.5,76,0.0214285714285714,10.3157142857143,28.0428571428571,10.9215111078568,1020.98571428571,3.77142857142857,1
"HK","2014-3","2014-01-19",3,52.9377545084351,0.107932379713914,0.0624187256176853,0.0450801907238838,0.012136974425661,0.0177719982661465,0.0147377546597313,0.00173385348938015,19.7,14.3571428571429,13.5,64.8571428571429,0,15.8728571428571,25.8714285714286,7.98650407574433,1024.64285714286,5.18571428571429,1
"HK","2014-4","2014-01-26",4,50.6379060897014,0.117806102742372,0.0652761684047895,0.0490536886828891,0.00772499034376207,0.0177674777906528,0.0123599845500193,0.00772499034376207,24.4,15.8428571428571,16.5,61.2857142857143,0,16.53,23.5,8.48266803378003,1021.78571428571,5.9,1
"HK","2014-5","2014-02-02",5,48.3466362599772,0.119955156950673,0.0639013452914798,0.0668908819133034,0.00635276532137519,0.0209267563527653,0.0112107623318386,0.00448430493273543,23.8,18.5285714285714,18.3,76,0,16.9942857142857,14.6142857142857,12.1009423299785,1018.04285714286,5.51428571428571,2
"HK","2014-6","2014-02-09",6,59.5364660854774,0.129520052596976,0.0581854043392505,0.0664036817882972,0.00887573964497041,0.0190664036817883,0.014792899408284,0.00394477317554241,24.6,17.9857142857143,18.1,84.8571428571429,1.94285714285714,9.37857142857143,24.4285714285714,13.0042805749336,1011.98571428571,4.51428571428571,2
"HK","2014-7","2014-02-16",7,35.5079850492695,0.156491499227202,0.0649149922720247,0.0699381761978362,0.0162287480680062,0.0220247295208656,0.0231839258114374,0.00811437403400309,15.4,10.2428571428571,13.3,79.5714285714286,3.17857142857143,4.98714285714286,30.3142857142857,7.67165617324772,1020.02857142857,3.11428571428571,2
